timestamp,ALLSKY_SFC_SW_DWN_Wh_m2,date,hour,T2M_C,WS10M_m_s
2024-01-18 00:00:00,0.0,2024-01-18,0,14.65,3.92
2024-01-18 01:00:00,0.0,2024-01-18,1,14.1,4.08
2024-01-18 02:00:00,0.0,2024-01-18,2,13.92,4.18
2024-01-18 03:00:00,0.0,2024-01-18,3,14.1,4.22
2024-01-18 04:00:00,0.0,2024-01-18,4,14.65,4.18
2024-01-18 05:00:00,0.0,2024-01-18,5,15.53,4.08
2024-01-18 06:00:00,0.0,2024-01-18,6,16.67,3.92
2024-01-18 07:00:00,124.5,2024-01-18,7,17.99,3.72
2024-01-18 08:00:00,296.64,2024-01-18,8,19.42,3.48
2024-01-18 09:00:00,464.6,2024-01-18,9,20.84,3.22
2024-01-18 10:00:00,607.98,2024-01-18,10,22.17,2.96
2024-01-18 11:00:00,696.64,2024-01-18,11,23.31,2.72
2024-01-18 12:00:00,701.1,2024-01-18,12,24.18,2.51
2024-01-18 13:00:00,616.96,2024-01-18,13,24.73,2.35
2024-01-18 14:00:00,470.25,2024-01-18,14,24.92,2.25
2024-01-18 15:00:00,296.64,2024-01-18,15,24.73,2.22
2024-01-18 16:00:00,123.01,2024-01-18,16,24.18,2.25
2024-01-18 17:00:00,0.0,2024-01-18,17,23.31,2.35
2024-01-18 18:00:00,0.0,2024-01-18,18,22.17,2.51
2024-01-18 19:00:00,0.0,2024-01-18,19,20.84,2.72
2024-01-18 20:00:00,0.0,2024-01-18,20,19.42,2.96
2024-01-18 21:00:00,0.0,2024-01-18,21,17.99,3.22
2024-01-18 22:00:00,0.0,2024-01-18,22,16.67,3.48
2024-01-18 23:00:00,0.0,2024-01-18,23,15.53,3.72
2024-01-19 00:00:00,0.0,2024-01-19,0,14.48,4.11
2024-01-19 01:00:00,0.0,2024-01-19,1,13.93,4.27
2024-01-19 02:00:00,0.0,2024-01-19,2,13.74,4.37
2024-01-19 03:00:00,0.0,2024-01-19,3,13.93,4.4
2024-01-19 04:00:00,0.0,2024-01-19,4,14.48,4.37
2024-01-19 05:00:00,0.0,2024-01-19,5,15.35,4.27
2024-01-19 06:00:00,0.0,2024-01-19,6,16.49,4.11
2024-01-19 07:00:00,121.85,2024-01-19,7,17.82,3.9
2024-01-19 08:00:00,296.51,2024-01-19,8,19.24,3.66
2024-01-19 09:00:00,473.32,2024-01-19,9,20.66,3.4
2024-01-19 10:00:00,618.73,2024-01-19,10,21.99,3.15
2024-01-19 11:00:00,694.87,2024-01-19,11,23.13,2.9
2024-01-19 12:00:00,682.37,2024-01-19,12,24.0,2.7
2024-01-19 13:00:00,593.55,2024-01-19,13,24.55,2.54
2024-01-19 14:00:00,457.46,2024-01-19,14,24.74,2.44
2024-01-19 15:00:00,296.51,2024-01-19,15,24.55,2.4
2024-01-19 16:00:00,126.07,2024-01-19,16,24.0,2.44
2024-01-19 17:00:00,0.0,2024-01-19,17,23.13,2.54
2024-01-19 18:00:00,0.0,2024-01-19,18,21.99,2.7
2024-01-19 19:00:00,0.0,2024-01-19,19,20.66,2.9
2024-01-19 20:00:00,0.0,2024-01-19,20,19.24,3.15
2024-01-19 21:00:00,0.0,2024-01-19,21,17.82,3.4
2024-01-19 22:00:00,0.0,2024-01-19,22,16.49,3.66
2024-01-19 23:00:00,0.0,2024-01-19,23,15.35,3.9
2024-01-20 00:00:00,0.0,2024-01-20,0,14.56,4.24
2024-01-20 01:00:00,0.0,2024-01-20,1,14.01,4.4
2024-01-20 02:00:00,0.0,2024-01-20,2,13.82,4.5
2024-01-20 03:00:00,0.0,2024-01-20,3,14.01,4.54
2024-01-20 04:00:00,0.0,2024-01-20,4,14.56,4.5
2024-01-20 05:00:00,0.0,2024-01-20,5,15.43,4.4
2024-01-20 06:00:00,0.0,2024-01-20,6,16.57,4.24
2024-01-20 07:00:00,122.69,2024-01-20,7,17.9,4.04
2024-01-20 08:00:00,303.34,2024-01-20,8,19.32,3.8
2024-01-20 09:00:00,483.26,2024-01-20,9,20.74,3.54
2024-01-20 10:00:00,618.8,2024-01-20,10,22.07,3.28
2024-01-20 11:00:00,677.78,2024-01-20,11,23.21,3.04
2024-01-20 12:00:00,657.71,2024-01-20,12,24.08,2.83
2024-01-20 13:00:00,578.37,2024-01-20,13,24.63,2.67
2024-01-20 14:00:00,457.77,2024-01-20,14,24.82,2.57
2024-01-20 15:00:00,303.34,2024-01-20,15,24.63,2.54
2024-01-20 16:00:00,129.52,2024-01-20,16,24.08,2.57
2024-01-20 17:00:00,0.0,2024-01-20,17,23.21,2.67
2024-01-20 18:00:00,0.0,2024-01-20,18,22.07,2.83
2024-01-20 19:00:00,0.0,2024-01-20,19,20.74,3.04
2024-01-20 20:00:00,0.0,2024-01-20,20,19.32,3.28
2024-01-20 21:00:00,0.0,2024-01-20,21,17.9,3.54
2024-01-20 22:00:00,0.0,2024-01-20,22,16.57,3.8
2024-01-20 23:00:00,0.0,2024-01-20,23,15.43,4.04
2024-01-21 00:00:00,0.0,2024-01-21,0,14.87,4.3
2024-01-21 01:00:00,0.0,2024-01-21,1,14.32,4.46
2024-01-21 02:00:00,0.0,2024-01-21,2,14.13,4.56
2024-01-21 03:00:00,0.0,2024-01-21,3,14.32,4.6
2024-01-21 04:00:00,0.0,2024-01-21,4,14.87,4.56
2024-01-21 05:00:00,0.0,2024-01-21,5,15.74,4.46
2024-01-21 06:00:00,0.0,2024-01-21,6,16.88,4.3
2024-01-21 07:00:00,126.5,2024-01-21,7,18.21,4.1
2024-01-21 08:00:00,311.09,2024-01-21,8,19.63,3.86
2024-01-21 09:00:00,484.96,2024-01-21,9,21.05,3.6
2024-01-21 10:00:00,605.32,2024-01-21,10,22.38,3.34
2024-01-21 11:00:00,654.99,2024-01-21,11,23.52,3.1
2024-01-21 12:00:00,642.47,2024-01-21,12,24.39,2.89
2024-01-21 13:00:00,580.09,2024-01-21,13,24.94,2.73
2024-01-21 14:00:00,469.04,2024-01-21,14,25.13,2.63
2024-01-21 15:00:00,311.09,2024-01-21,15,24.94,2.6
2024-01-21 16:00:00,130.79,2024-01-21,16,24.39,2.63
2024-01-21 17:00:00,0.0,2024-01-21,17,23.52,2.73
2024-01-21 18:00:00,0.0,2024-01-21,18,22.38,2.89
2024-01-21 19:00:00,0.0,2024-01-21,19,21.05,3.1
2024-01-21 20:00:00,0.0,2024-01-21,20,19.63,3.34
2024-01-21 21:00:00,0.0,2024-01-21,21,18.21,3.6
2024-01-21 22:00:00,0.0,2024-01-21,22,16.88,3.86
2024-01-21 23:00:00,0.0,2024-01-21,23,15.74,4.1
2024-01-22 00:00:00,0.0,2024-01-22,0,15.32,4.28
2024-01-22 01:00:00,0.0,2024-01-22,1,14.77,4.44
2024-01-22 02:00:00,0.0,2024-01-22,2,14.58,4.54
2024-01-22 03:00:00,0.0,2024-01-22,3,14.77,4.58
2024-01-22 04:00:00,0.0,2024-01-22,4,15.32,4.54
2024-01-22 05:00:00,0.0,2024-01-22,5,16.19,4.44
2024-01-22 06:00:00,0.0,2024-01-22,6,17.33,4.28
2024-01-22 07:00:00,130.77,2024-01-22,7,18.66,4.08
2024-01-22 08:00:00,313.61,2024-01-22,8,20.08,3.84
2024-01-22 09:00:00,476.13,2024-01-22,9,21.5,3.58
2024-01-22 10:00:00,586.87,2024-01-22,10,22.83,3.32
2024-01-22 11:00:00,641.79,2024-01-22,11,23.97,3.08
2024-01-22 12:00:00,646.26,2024-01-22,12,24.84,2.87
2024-01-22 13:00:00,595.89,2024-01-22,13,25.39,2.71
2024-01-22 14:00:00,481.82,2024-01-22,14,25.58,2.61
2024-01-22 15:00:00,313.61,2024-01-22,15,25.39,2.58
2024-01-22 16:00:00,129.23,2024-01-22,16,24.84,2.61
2024-01-22 17:00:00,0.0,2024-01-22,17,23.97,2.71
2024-01-22 18:00:00,0.0,2024-01-22,18,22.83,2.87
2024-01-22 19:00:00,0.0,2024-01-22,19,21.5,3.08
2024-01-22 20:00:00,0.0,2024-01-22,20,20.08,3.32
2024-01-22 21:00:00,0.0,2024-01-22,21,18.66,3.58
2024-01-22 22:00:00,0.0,2024-01-22,22,17.33,3.84
2024-01-22 23:00:00,0.0,2024-01-22,23,16.19,4.08
2024-01-23 00:00:00,0.0,2024-01-23,0,15.77,4.19
2024-01-23 01:00:00,0.0,2024-01-23,1,15.22,4.34
2024-01-23 02:00:00,0.0,2024-01-23,2,15.03,4.44
2024-01-23 03:00:00,0.0,2024-01-23,3,15.22,4.48
2024-01-23 04:00:00,0.0,2024-01-23,4,15.77,4.44
2024-01-23 05:00:00,0.0,2024-01-23,5,16.64,4.34
2024-01-23 06:00:00,0.0,2024-01-23,6,17.78,4.19
2024-01-23 07:00:00,132.9,2024-01-23,7,19.11,3.98
2024-01-23 08:00:00,309.33,2024-01-23,8,20.53,3.74
2024-01-23 09:00:00,463.4,2024-01-23,9,21.96,3.48
2024-01-23 10:00:00,577.07,2024-01-23,10,23.28,3.22
2024-01-23 11:00:00,647.69,2024-01-23,11,24.42,2.98
2024-01-23 12:00:00,665.83,2024-01-23,12,25.3,2.77
2024-01-23 13:00:00,613.63,2024-01-23,13,25.85,2.61
2024-01-23 14:00:00,486.49,2024-01-23,14,26.03,2.51
2024-01-23 15:00:00,309.33,2024-01-23,15,25.85,2.48
2024-01-23 16:00:00,126.59,2024-01-23,16,25.3,2.51
2024-01-23 17:00:00,0.0,2024-01-23,17,24.42,2.61
2024-01-23 18:00:00,0.0,2024-01-23,18,23.28,2.77
2024-01-23 19:00:00,0.0,2024-01-23,19,21.96,2.98
2024-01-23 20:00:00,0.0,2024-01-23,20,20.53,3.22
2024-01-23 21:00:00,0.0,2024-01-23,21,19.11,3.48
2024-01-23 22:00:00,0.0,2024-01-23,22,17.78,3.74
2024-01-23 23:00:00,0.0,2024-01-23,23,16.64,3.98
2024-01-24 00:00:00,0.0,2024-01-24,0,16.09,4.02
2024-01-24 01:00:00,0.0,2024-01-24,1,15.54,4.18
2024-01-24 02:00:00,0.0,2024-01-24,2,15.35,4.28
2024-01-24 03:00:00,0.0,2024-01-24,3,15.54,4.32
2024-01-24 04:00:00,0.0,2024-01-24,4,16.09,4.28
2024-01-24 05:00:00,0.0,2024-01-24,5,16.96,4.18
2024-01-24 06:00:00,0.0,2024-01-24,6,18.1,4.02
2024-01-24 07:00:00,132.16,2024-01-24,7,19.43,3.82
2024-01-24 08:00:00,302.51,2024-01-24,8,20.85,3.57
2024-01-24 09:00:00,457.46,2024-01-24,9,22.28,3.32
2024-01-24 10:00:00,584.41,2024-01-24,10,23.6,3.06
2024-01-24 11:00:00,669.36,2024-01-24,11,24.74,2.82
2024-01-24 12:00:00,687.52,2024-01-24,12,25.62,2.61
2024-01-24 13:00:00,621.02,2024-01-24,13,26.16,2.45
2024-01-24 14:00:00,480.6,2024-01-24,14,26.35,2.35
2024-01-24 15:00:00,302.51,2024-01-24,15,26.16,2.32
2024-01-24 16:00:00,125.79,2024-01-24,16,25.62,2.35
2024-01-24 17:00:00,0.0,2024-01-24,17,24.74,2.45
2024-01-24 18:00:00,0.0,2024-01-24,18,23.6,2.61
2024-01-24 19:00:00,0.0,2024-01-24,19,22.28,2.82
2024-01-24 20:00:00,0.0,2024-01-24,20,20.85,3.06
2024-01-24 21:00:00,0.0,2024-01-24,21,19.43,3.32
2024-01-24 22:00:00,0.0,2024-01-24,22,18.1,3.57
2024-01-24 23:00:00,0.0,2024-01-24,23,16.96,3.82
2024-01-25 00:00:00,0.0,2024-01-25,0,16.18,3.82
2024-01-25 01:00:00,0.0,2024-01-25,1,15.63,3.98
2024-01-25 02:00:00,0.0,2024-01-25,2,15.44,4.08
2024-01-25 03:00:00,0.0,2024-01-25,3,15.63,4.11
2024-01-25 04:00:00,0.0,2024-01-25,4,16.18,4.08
2024-01-25 05:00:00,0.0,2024-01-25,5,17.05,3.98
2024-01-25 06:00:00,0.0,2024-01-25,6,18.19,3.82
2024-01-25 07:00:00,130.3,2024-01-25,7,19.52,3.61
2024-01-25 08:00:00,300.04,2024-01-25,8,20.94,3.37
2024-01-25 09:00:00,464.97,2024-01-25,9,22.36,3.11
2024-01-25 10:00:00,605.81,2024-01-25,10,23.69,2.85
2024-01-25 11:00:00,693.03,2024-01-25,11,24.83,2.61
2024-01-25 12:00:00,697.52,2024-01-25,12,25.7,2.4
2024-01-25 13:00:00,614.86,2024-01-25,13,26.25,2.24
2024-01-25 14:00:00,470.7,2024-01-25,14,26.44,2.14
2024-01-25 15:00:00,300.04,2024-01-25,15,26.25,2.11
2024-01-25 16:00:00,128.71,2024-01-25,16,25.7,2.14
2024-01-25 17:00:00,0.0,2024-01-25,17,24.83,2.24
2024-01-25 18:00:00,0.0,2024-01-25,18,23.69,2.4
2024-01-25 19:00:00,0.0,2024-01-25,19,22.36,2.61
2024-01-25 20:00:00,0.0,2024-01-25,20,20.94,2.85
2024-01-25 21:00:00,0.0,2024-01-25,21,19.52,3.11
2024-01-25 22:00:00,0.0,2024-01-25,22,18.19,3.37
2024-01-25 23:00:00,0.0,2024-01-25,23,17.05,3.61
2024-01-26 00:00:00,0.0,2024-01-26,0,16.02,3.6
2024-01-26 01:00:00,0.0,2024-01-26,1,15.47,3.76
2024-01-26 02:00:00,0.0,2024-01-26,2,15.28,3.86
2024-01-26 03:00:00,0.0,2024-01-26,3,15.47,3.89
2024-01-26 04:00:00,0.0,2024-01-26,4,16.02,3.86
2024-01-26 05:00:00,0.0,2024-01-26,5,16.89,3.76
2024-01-26 06:00:00,0.0,2024-01-26,6,18.03,3.6
2024-01-26 07:00:00,130.25,2024-01-26,7,19.36,3.39
2024-01-26 08:00:00,306.24,2024-01-26,8,20.78,3.15
2024-01-26 09:00:00,483.47,2024-01-26,9,22.21,2.89
2024-01-26 10:00:00,628.83,2024-01-26,10,23.53,2.63
2024-01-26 11:00:00,704.78,2024-01-26,11,24.67,2.39
2024-01-26 12:00:00,692.19,2024-01-26,12,25.54,2.18
2024-01-26 13:00:00,603.43,2024-01-26,13,26.09,2.02
2024-01-26 14:00:00,467.38,2024-01-26,14,26.28,1.92
2024-01-26 15:00:00,306.24,2024-01-26,15,26.09,1.89
2024-01-26 16:00:00,134.73,2024-01-26,16,25.54,1.92
2024-01-26 17:00:00,0.0,2024-01-26,17,24.67,2.02
2024-01-26 18:00:00,0.0,2024-01-26,18,23.53,2.18
2024-01-26 19:00:00,0.0,2024-01-26,19,22.21,2.39
2024-01-26 20:00:00,0.0,2024-01-26,20,20.78,2.63
2024-01-26 21:00:00,0.0,2024-01-26,21,19.36,2.89
2024-01-26 22:00:00,0.0,2024-01-26,22,18.03,3.15
2024-01-26 23:00:00,0.0,2024-01-26,23,16.89,3.39
2024-01-27 00:00:00,0.0,2024-01-27,0,15.67,3.39
2024-01-27 01:00:00,0.0,2024-01-27,1,15.12,3.55
2024-01-27 02:00:00,0.0,2024-01-27,2,14.93,3.65
2024-01-27 03:00:00,0.0,2024-01-27,3,15.12,3.68
2024-01-27 04:00:00,0.0,2024-01-27,4,15.67,3.65
2024-01-27 05:00:00,0.0,2024-01-27,5,16.54,3.55
2024-01-27 06:00:00,0.0,2024-01-27,6,17.68,3.39
2024-01-27 07:00:00,133.9,2024-01-27,7,19.01,3.18
2024-01-27 08:00:00,319.5,2024-01-27,8,20.43,2.94
2024-01-27 09:00:00,503.07,2024-01-27,9,21.86,2.68
2024-01-27 10:00:00,640.9,2024-01-27,10,23.18,2.43
2024-01-27 11:00:00,700.9,2024-01-27,11,24.32,2.18
2024-01-27 12:00:00,680.68,2024-01-27,12,25.2,1.98
2024-01-27 13:00:00,600.09,2024-01-27,13,25.75,1.82
2024-01-27 14:00:00,477.22,2024-01-27,14,25.93,1.72
2024-01-27 15:00:00,319.5,2024-01-27,15,25.75,1.68
2024-01-27 16:00:00,141.15,2024-01-27,16,25.2,1.72
2024-01-27 17:00:00,0.0,2024-01-27,17,24.32,1.82
2024-01-27 18:00:00,0.0,2024-01-27,18,23.18,1.98
2024-01-27 19:00:00,0.0,2024-01-27,19,21.86,2.18
2024-01-27 20:00:00,0.0,2024-01-27,20,20.43,2.43
2024-01-27 21:00:00,0.0,2024-01-27,21,19.01,2.68
2024-01-27 22:00:00,0.0,2024-01-27,22,17.68,2.94
2024-01-27 23:00:00,0.0,2024-01-27,23,16.54,3.18
2024-01-28 00:00:00,0.0,2024-01-28,0,15.25,3.23
2024-01-28 01:00:00,0.0,2024-01-28,1,14.7,3.39
2024-01-28 02:00:00,0.0,2024-01-28,2,14.51,3.49
2024-01-28 03:00:00,0.0,2024-01-28,3,14.7,3.52
2024-01-28 04:00:00,0.0,2024-01-28,4,15.25,3.49
2024-01-28 05:00:00,0.0,2024-01-28,5,16.13,3.39
2024-01-28 06:00:00,0.0,2024-01-28,6,17.26,3.23
2024-01-28 07:00:00,140.59,2024-01-28,7,18.59,3.02
2024-01-28 08:00:00,333.38,2024-01-28,8,20.01,2.78
2024-01-28 09:00:00,513.78,2024-01-28,9,21.44,2.52
2024-01-28 10:00:00,638.59,2024-01-28,10,22.76,2.26
2024-01-28 11:00:00,690.48,2024-01-28,11,23.9,2.02
2024-01-28 12:00:00,677.86,2024-01-28,12,24.78,1.81
2024-01-28 13:00:00,613.11,2024-01-28,13,25.33,1.66
2024-01-28 14:00:00,497.63,2024-01-28,14,25.51,1.56
2024-01-28 15:00:00,333.38,2024-01-28,15,25.33,1.52
2024-01-28 16:00:00,145.15,2024-01-28,16,24.78,1.56
2024-01-28 17:00:00,0.0,2024-01-28,17,23.9,1.66
2024-01-28 18:00:00,0.0,2024-01-28,18,22.76,1.81
2024-01-28 19:00:00,0.0,2024-01-28,19,21.44,2.02
2024-01-28 20:00:00,0.0,2024-01-28,20,20.01,2.26
2024-01-28 21:00:00,0.0,2024-01-28,21,18.59,2.52
2024-01-28 22:00:00,0.0,2024-01-28,22,17.26,2.78
2024-01-28 23:00:00,0.0,2024-01-28,23,16.13,3.02
2024-01-29 00:00:00,0.0,2024-01-29,0,14.91,3.13
2024-01-29 01:00:00,0.0,2024-01-29,1,14.36,3.29
2024-01-29 02:00:00,0.0,2024-01-29,2,14.17,3.39
2024-01-29 03:00:00,0.0,2024-01-29,3,14.36,3.42
2024-01-29 04:00:00,0.0,2024-01-29,4,14.91,3.39
2024-01-29 05:00:00,0.0,2024-01-29,5,15.78,3.29
2024-01-29 06:00:00,0.0,2024-01-29,6,16.92,3.13
2024-01-29 07:00:00,147.53,2024-01-29,7,18.25,2.92
2024-01-29 08:00:00,341.3,2024-01-29,8,19.67,2.68
2024-01-29 09:00:00,512.84,2024-01-29,9,21.09,2.42
2024-01-29 10:00:00,630.03,2024-01-29,10,22.42,2.16
2024-01-29 11:00:00,688.33,2024-01-29,11,23.56,1.92
2024-01-29 12:00:00,692.84,2024-01-29,12,24.43,1.72
2024-01-29 13:00:00,639.13,2024-01-29,13,24.98,1.56
2024-01-29 14:00:00,518.61,2024-01-29,14,25.17,1.46
2024-01-29 15:00:00,341.3,2024-01-29,15,24.98,1.42
2024-01-29 16:00:00,145.89,2024-01-29,16,24.43,1.46
2024-01-29 17:00:00,0.0,2024-01-29,17,23.56,1.56
2024-01-29 18:00:00,0.0,2024-01-29,18,22.42,1.72
2024-01-29 19:00:00,0.0,2024-01-29,19,21.09,1.92
2024-01-29 20:00:00,0.0,2024-01-29,20,19.67,2.16
2024-01-29 21:00:00,0.0,2024-01-29,21,18.25,2.42
2024-01-29 22:00:00,0.0,2024-01-29,22,16.92,2.68
2024-01-29 23:00:00,0.0,2024-01-29,23,15.78,2.92
2024-01-30 00:00:00,0.0,2024-01-30,0,14.76,3.11
2024-01-30 01:00:00,0.0,2024-01-30,1,14.21,3.27
2024-01-30 02:00:00,0.0,2024-01-30,2,14.02,3.37
2024-01-30 03:00:00,0.0,2024-01-30,3,14.21,3.4
2024-01-30 04:00:00,0.0,2024-01-30,4,14.76,3.37
2024-01-30 05:00:00,0.0,2024-01-30,5,15.63,3.27
2024-01-30 06:00:00,0.0,2024-01-30,6,16.77,3.11
2024-01-30 07:00:00,151.85,2024-01-30,7,18.1,2.9
2024-01-30 08:00:00,341.4,2024-01-30,8,19.52,2.66
2024-01-30 09:00:00,506.63,2024-01-30,9,20.94,2.4
2024-01-30 10:00:00,628.53,2024-01-30,10,22.27,2.14
2024-01-30 11:00:00,703.59,2024-01-30,11,23.41,1.9
2024-01-30 12:00:00,721.87,2024-01-30,12,24.28,1.7
2024-01-30 13:00:00,665.45,2024-01-30,13,24.83,1.54
2024-01-30 14:00:00,530.07,2024-01-30,14,25.02,1.44
2024-01-30 15:00:00,341.4,2024-01-30,15,24.83,1.4
2024-01-30 16:00:00,145.13,2024-01-30,16,24.28,1.44
2024-01-30 17:00:00,0.0,2024-01-30,17,23.41,1.54
2024-01-30 18:00:00,0.0,2024-01-30,18,22.27,1.7
2024-01-30 19:00:00,0.0,2024-01-30,19,20.94,1.9
2024-01-30 20:00:00,0.0,2024-01-30,20,19.52,2.14
2024-01-30 21:00:00,0.0,2024-01-30,21,18.1,2.4
2024-01-30 22:00:00,0.0,2024-01-30,22,16.77,2.66
2024-01-30 23:00:00,0.0,2024-01-30,23,15.63,2.9
2024-01-31 00:00:00,0.0,2024-01-31,0,14.86,3.17
2024-01-31 01:00:00,0.0,2024-01-31,1,14.31,3.33
2024-01-31 02:00:00,0.0,2024-01-31,2,14.12,3.43
2024-01-31 03:00:00,0.0,2024-01-31,3,14.31,3.46
2024-01-31 04:00:00,0.0,2024-01-31,4,14.86,3.43
2024-01-31 05:00:00,0.0,2024-01-31,5,15.73,3.33
2024-01-31 06:00:00,0.0,2024-01-31,6,16.87,3.17
2024-01-31 07:00:00,152.67,2024-01-31,7,18.2,2.96
2024-01-31 08:00:00,337.83,2024-01-31,8,19.62,2.72
2024-01-31 09:00:00,505.7,2024-01-31,9,21.05,2.46
2024-01-31 10:00:00,642.29,2024-01-31,10,22.37,2.2
2024-01-31 11:00:00,732.45,2024-01-31,11,23.51,1.96
2024-01-31 12:00:00,750.75,2024-01-31,12,24.39,1.76
2024-01-31 13:00:00,679.27,2024-01-31,13,24.94,1.6
2024-01-31 14:00:00,529.2,2024-01-31,14,25.12,1.5
2024-01-31 15:00:00,337.83,2024-01-31,15,24.94,1.46
2024-01-31 16:00:00,145.89,2024-01-31,16,24.39,1.5
2024-01-31 17:00:00,0.0,2024-01-31,17,23.51,1.6
2024-01-31 18:00:00,0.0,2024-01-31,18,22.37,1.76
2024-01-31 19:00:00,0.0,2024-01-31,19,21.05,1.96
2024-01-31 20:00:00,0.0,2024-01-31,20,19.62,2.2
2024-01-31 21:00:00,0.0,2024-01-31,21,18.2,2.46
2024-01-31 22:00:00,0.0,2024-01-31,22,16.87,2.72
2024-01-31 23:00:00,0.0,2024-01-31,23,15.73,2.96
2024-02-01 00:00:00,0.0,2024-02-01,0,15.2,3.3
2024-02-01 01:00:00,0.0,2024-02-01,1,14.65,3.46
2024-02-01 02:00:00,0.0,2024-02-01,2,14.46,3.56
2024-02-01 03:00:00,0.0,2024-02-01,3,14.65,3.6
2024-02-01 04:00:00,0.0,2024-02-01,4,15.2,3.56
2024-02-01 05:00:00,0.0,2024-02-01,5,16.07,3.46
2024-02-01 06:00:00,0.0,2024-02-01,6,17.21,3.3
2024-02-01 07:00:00,151.77,2024-02-01,7,18.54,3.1
2024-02-01 08:00:00,337.52,2024-02-01,8,19.96,2.85
2024-02-01 09:00:00,516.58,2024-02-01,9,21.38,2.6
2024-02-01 10:00:00,667.92,2024-02-01,10,22.71,2.34
2024-02-01 11:00:00,760.73,2024-02-01,11,23.85,2.1
2024-02-01 12:00:00,765.25,2024-02-01,12,24.72,1.89
2024-02-01 13:00:00,677.07,2024-02-01,13,25.27,1.73
2024-02-01 14:00:00,522.39,2024-02-01,14,25.46,1.63
2024-02-01 15:00:00,337.52,2024-02-01,15,25.27,1.6
2024-02-01 16:00:00,150.08,2024-02-01,16,24.72,1.63
2024-02-01 17:00:00,0.0,2024-02-01,17,23.85,1.73
2024-02-01 18:00:00,0.0,2024-02-01,18,22.71,1.89
2024-02-01 19:00:00,0.0,2024-02-01,19,21.38,2.1
2024-02-01 20:00:00,0.0,2024-02-01,20,19.96,2.34
2024-02-01 21:00:00,0.0,2024-02-01,21,18.54,2.6
2024-02-01 22:00:00,0.0,2024-02-01,22,17.21,2.85
2024-02-01 23:00:00,0.0,2024-02-01,23,16.07,3.1
2024-02-02 00:00:00,0.0,2024-02-02,0,15.67,3.49
2024-02-02 01:00:00,0.0,2024-02-02,1,15.12,3.65
2024-02-02 02:00:00,0.0,2024-02-02,2,14.94,3.75
2024-02-02 03:00:00,0.0,2024-02-02,3,15.12,3.78
2024-02-02 04:00:00,0.0,2024-02-02,4,15.67,3.75
2024-02-02 05:00:00,0.0,2024-02-02,5,16.55,3.65
2024-02-02 06:00:00,0.22,2024-02-02,6,17.69,3.49
2024-02-02 07:00:00,152.23,2024-02-02,7,19.01,3.28
2024-02-02 08:00:00,344.81,2024-02-02,8,20.44,3.04
2024-02-02 09:00:00,536.62,2024-02-02,9,21.86,2.78
2024-02-02 10:00:00,692.68,2024-02-02,10,23.19,2.52
2024-02-02 11:00:00,774.2,2024-02-02,11,24.32,2.28
2024-02-02 12:00:00,761.51,2024-02-02,12,25.2,2.08
2024-02-02 13:00:00,667.01,2024-02-02,13,25.75,1.92
2024-02-02 14:00:00,520.28,2024-02-02,14,25.94,1.82
2024-02-02 15:00:00,344.81,2024-02-02,15,25.75,1.78
2024-02-02 16:00:00,157.01,2024-02-02,16,25.2,1.82
2024-02-02 17:00:00,0.23,2024-02-02,17,24.32,1.92
2024-02-02 18:00:00,0.0,2024-02-02,18,23.19,2.08
2024-02-02 19:00:00,0.0,2024-02-02,19,21.86,2.28
2024-02-02 20:00:00,0.0,2024-02-02,20,20.44,2.52
2024-02-02 21:00:00,0.0,2024-02-02,21,19.01,2.78
2024-02-02 22:00:00,0.0,2024-02-02,22,17.69,3.04
2024-02-02 23:00:00,0.0,2024-02-02,23,16.55,3.28
2024-02-03 00:00:00,0.0,2024-02-03,0,16.15,3.71
2024-02-03 01:00:00,0.0,2024-02-03,1,15.6,3.87
2024-02-03 02:00:00,0.0,2024-02-03,2,15.41,3.97
2024-02-03 03:00:00,0.0,2024-02-03,3,15.6,4.0
2024-02-03 04:00:00,0.0,2024-02-03,4,16.15,3.97
2024-02-03 05:00:00,0.0,2024-02-03,5,17.02,3.87
2024-02-03 06:00:00,0.73,2024-02-03,6,18.16,3.71
2024-02-03 07:00:00,156.03,2024-02-03,7,19.49,3.5
2024-02-03 08:00:00,358.02,2024-02-03,8,20.91,3.26
2024-02-03 09:00:00,555.74,2024-02-03,9,22.34,3.0
2024-02-03 10:00:00,703.78,2024-02-03,10,23.66,2.74
2024-02-03 11:00:00,769.04,2024-02-03,11,24.8,2.5
2024-02-03 12:00:00,748.65,2024-02-03,12,25.68,2.29
2024-02-03 13:00:00,662.54,2024-02-03,13,26.23,2.13
2024-02-03 14:00:00,529.47,2024-02-03,14,26.41,2.03
2024-02-03 15:00:00,358.02,2024-02-03,15,26.23,2.0
2024-02-03 16:00:00,163.77,2024-02-03,16,25.68,2.03
2024-02-03 17:00:00,0.77,2024-02-03,17,24.8,2.13
2024-02-03 18:00:00,0.0,2024-02-03,18,23.66,2.29
2024-02-03 19:00:00,0.0,2024-02-03,19,22.34,2.5
2024-02-03 20:00:00,0.0,2024-02-03,20,20.91,2.74
2024-02-03 21:00:00,0.0,2024-02-03,21,19.49,3.0
2024-02-03 22:00:00,0.0,2024-02-03,22,18.16,3.26
2024-02-03 23:00:00,0.0,2024-02-03,23,17.02,3.5
2024-02-04 00:00:00,0.0,2024-02-04,0,16.49,3.92
2024-02-04 01:00:00,0.0,2024-02-04,1,15.94,4.08
